State,City,Population,Never Married,Married,Divorced,Separated,Widowed
 Pennsylvania,Crucible,932.0,75.0,466.0,86.0,17.0,0.0
 Pennsylvania,Croydon,9853.0,2962.0,3668.0,1022.0,184.0,598.0
 Pennsylvania,Crown,212.0,86.0,39.0,8.0,27.0,10.0
 Pennsylvania,Cross Roads borough,556.0,153.0,262.0,37.0,4.0,18.0
 Pennsylvania,Cross Creek,139.0,37.0,65.0,12.0,0.0,3.0
 Pennsylvania,Cressona borough,1841.0,412.0,768.0,176.0,39.0,99.0
 Pennsylvania,Cresson borough,1675.0,459.0,610.0,139.0,15.0,162.0
 Pennsylvania,Crenshaw,469.0,97.0,201.0,34.0,28.0,29.0
 Pennsylvania,Creekside borough,320.0,70.0,153.0,22.0,2.0,10.0
 Pennsylvania,Cranesville borough,546.0,130.0,250.0,36.0,15.0,23.0
 Pennsylvania,Crafton borough,5920.0,1828.0,2240.0,505.0,101.0,344.0
 Pennsylvania,Crabtree,332.0,55.0,147.0,34.0,0.0,8.0
 Pennsylvania,Courtdale borough,695.0,165.0,316.0,55.0,5.0,63.0
 Pennsylvania,Coudersport borough,2489.0,653.0,828.0,262.0,27.0,258.0
 Pennsylvania,Corsica borough,302.0,68.0,113.0,31.0,8.0,14.0
 Pennsylvania,Corry,6509.0,1540.0,2553.0,645.0,139.0,343.0
 Pennsylvania,Cornwells Heights,1415.0,518.0,520.0,201.0,0.0,45.0
 Pennsylvania,Cornwall borough,4177.0,558.0,2542.0,248.0,21.0,290.0
 Pennsylvania,Coraopolis borough,5642.0,1908.0,1764.0,597.0,98.0,416.0
 Pennsylvania,Coral,578.0,151.0,174.0,103.0,0.0,31.0
 Pennsylvania,Coplay borough,3216.0,675.0,1346.0,449.0,51.0,163.0
 Pennsylvania,Cooperstown borough,519.0,107.0,252.0,40.0,7.0,28.0
 Pennsylvania,Mont Alto borough,1880.0,595.0,726.0,150.0,7.0,56.0
 Pennsylvania,Montandon,935.0,232.0,355.0,126.0,9.0,27.0
 Pennsylvania,Monroeville municipal,28346.0,7332.0,12106.0,2198.0,389.0,2234.0
 Pennsylvania,Montgomery borough,1515.0,407.0,564.0,117.0,41.0,48.0
 Pennsylvania,Monroe borough,658.0,188.0,276.0,34.0,6.0,16.0
 Pennsylvania,Sand Hill,2321.0,340.0,1215.0,283.0,11.0,63.0
 Pennsylvania,Connellsville,7550.0,2053.0,2586.0,710.0,243.0,433.0
 Pennsylvania,Conneautville borough,931.0,192.0,321.0,93.0,35.0,68.0
 Pennsylvania,Conneaut Lakeshore,2788.0,529.0,1329.0,319.0,26.0,171.0
 Pennsylvania,Conneaut Lake borough,601.0,124.0,239.0,73.0,6.0,50.0
 Pennsylvania,Confluence borough,716.0,221.0,221.0,110.0,10.0,52.0
 Pennsylvania,Conestoga,1109.0,189.0,596.0,100.0,24.0,44.0
 Pennsylvania,Conashaugh Lakes,1350.0,212.0,704.0,71.0,0.0,0.0
 Pennsylvania,Commodore,397.0,93.0,105.0,83.0,0.0,37.0
 Pennsylvania,Colwyn borough,2559.0,891.0,615.0,200.0,133.0,78.0
 Pennsylvania,Colver,717.0,190.0,219.0,66.0,30.0,123.0
 Pennsylvania,Columbus,724.0,150.0,355.0,70.0,13.0,51.0
 Pennsylvania,Columbia borough,10394.0,2622.0,3699.0,862.0,259.0,697.0
 Pennsylvania,Colony Park,1419.0,216.0,707.0,49.0,23.0,77.0
 Pennsylvania,Colonial Park,13196.0,3567.0,4864.0,1422.0,207.0,753.0
 Pennsylvania,St. Clairsville borough,74.0,10.0,35.0,7.0,0.0,5.0
 Pennsylvania,St. Lawrence borough,1915.0,514.0,819.0,131.0,37.0,95.0
 Pennsylvania,St. Marys,12845.0,2902.0,5591.0,1135.0,171.0,1042.0
 Pennsylvania,St. Michael,577.0,147.0,211.0,109.0,14.0,54.0
 Pennsylvania,St. Petersburg borough,280.0,61.0,127.0,42.0,0.0,8.0
 Pennsylvania,St. Vincent College,1266.0,1254.0,0.0,0.0,0.0,0.0
 Pennsylvania,Salisbury borough,805.0,169.0,428.0,54.0,20.0,44.0
 Pennsylvania,Salix,1167.0,223.0,558.0,93.0,0.0,121.0
 Pennsylvania,Salladasburg borough,254.0,84.0,105.0,12.0,4.0,6.0
 Pennsylvania,Saltillo borough,297.0,67.0,134.0,10.0,3.0,17.0
 Pennsylvania,Saltsburg borough,799.0,197.0,284.0,117.0,17.0,45.0
 Pennsylvania,Salunga,2850.0,426.0,1417.0,269.0,18.0,232.0
 Pennsylvania,Sanatoga,8480.0,1899.0,3500.0,633.0,131.0,449.0
 Pennsylvania,Sandy,1205.0,182.0,545.0,222.0,0.0,109.0
 Pennsylvania,Montgomeryville,13104.0,3034.0,6256.0,742.0,117.0,441.0
 Pennsylvania,Montoursville borough,4591.0,910.0,2052.0,437.0,131.0,384.0
 Pennsylvania,Montrose borough,1716.0,452.0,623.0,261.0,14.0,158.0
 Pennsylvania,Muir,519.0,84.0,261.0,24.0,0.0,60.0
 Pennsylvania,Muncy borough,2476.0,642.0,1026.0,213.0,69.0,86.0
 Pennsylvania,Mundys Corner,1896.0,342.0,1024.0,91.0,0.0,100.0
 Pennsylvania,Munhall borough,11351.0,3331.0,3985.0,1169.0,161.0,935.0
 Pennsylvania,Murrysville municipal,20181.0,3725.0,10740.0,931.0,104.0,1415.0
 Pennsylvania,Muse,2622.0,502.0,1272.0,90.0,37.0,128.0
 Pennsylvania,Myerstown borough,3111.0,861.0,1147.0,207.0,64.0,183.0
 Pennsylvania,Nanticoke,10356.0,3038.0,3541.0,980.0,197.0,765.0
 Pennsylvania,Nanty-Glo borough,2657.0,627.0,1057.0,198.0,54.0,189.0
 Pennsylvania,Daisytown borough,352.0,69.0,160.0,24.0,4.0,25.0
 Pennsylvania,Dale borough,1138.0,341.0,313.0,137.0,69.0,78.0
 Pennsylvania,Dallas borough,2793.0,791.0,1150.0,251.0,76.0,104.0
 Pennsylvania,Dallastown borough,4019.0,919.0,1249.0,599.0,91.0,341.0
 Pennsylvania,Dalmatia,467.0,63.0,203.0,57.0,24.0,33.0
 Pennsylvania,Dalton borough,1318.0,244.0,743.0,79.0,4.0,34.0
 Pennsylvania,Danville borough,4686.0,1843.0,1002.0,587.0,43.0,425.0
 Pennsylvania,Darby borough,10693.0,3746.0,1803.0,717.0,641.0,645.0
 Pennsylvania,Darlington borough,398.0,116.0,102.0,24.0,15.0,14.0
 Pennsylvania,Dauberville,928.0,286.0,451.0,0.0,27.0,19.0
 Pennsylvania,New Albany borough,320.0,66.0,88.0,34.0,12.0,29.0
 Pennsylvania,Nesquehoning borough,3295.0,927.0,1152.0,307.0,121.0,220.0
 Pennsylvania,Nescopeck borough,1744.0,460.0,726.0,146.0,35.0,102.0
 Pennsylvania,Nemacolin,728.0,277.0,149.0,82.0,58.0,116.0
 Pennsylvania,Needmore,102.0,23.0,51.0,9.0,0.0,13.0
 Pennsylvania,Nazareth borough,5701.0,1312.0,2489.0,345.0,34.0,615.0
 Pennsylvania,Narberth borough,4292.0,1021.0,1988.0,342.0,49.0,167.0
 Pennsylvania,Naomi,32.0,0.0,19.0,13.0,0.0,0.0
 Pennsylvania,Muhlenberg Park,2052.0,377.0,998.0,147.0,10.0,151.0
 Pennsylvania,Mount Wolf borough,1790.0,381.0,748.0,149.0,24.0,129.0
 Pennsylvania,Mountville borough,2837.0,792.0,1032.0,307.0,81.0,88.0
 Pennsylvania,Mount Union borough,2436.0,505.0,901.0,246.0,75.0,190.0
 Pennsylvania,Montrose Manor,550.0,86.0,328.0,37.0,0.0,36.0
 Pennsylvania,Monument,204.0,59.0,85.0,21.0,0.0,19.0
 Pennsylvania,Moosic borough,5718.0,1433.0,2421.0,414.0,119.0,446.0
 Pennsylvania,Morgantown,1111.0,318.0,480.0,42.0,39.0,8.0
 Pennsylvania,Morrisdale,750.0,113.0,371.0,75.0,0.0,67.0
 Pennsylvania,Morrisville borough,8666.0,2115.0,3173.0,870.0,204.0,380.0
 Pennsylvania,Morrisville,754.0,100.0,300.0,95.0,9.0,119.0
 Pennsylvania,Morton borough,2681.0,716.0,1016.0,276.0,33.0,184.0
 Pennsylvania,Moscow borough,2239.0,571.0,1057.0,167.0,25.0,95.0
 Pennsylvania,Moshannon,254.0,41.0,128.0,45.0,0.0,9.0
 Pennsylvania,Mount Aetna,336.0,84.0,204.0,10.0,0.0,0.0
 Pennsylvania,Mountainhome,1075.0,433.0,527.0,39.0,0.0,45.0
 Pennsylvania,Mountain Top,11378.0,2186.0,5622.0,930.0,75.0,566.0
 Pennsylvania,Connoquenessing borough,527.0,101.0,256.0,27.0,4.0,27.0
 Pennsylvania,Mount Carbon borough,88.0,27.0,39.0,5.0,3.0,8.0
 Pennsylvania,Mount Cobb,1554.0,308.0,723.0,117.0,0.0,62.0
 Pennsylvania,Mount Eagle,74.0,18.0,28.0,17.0,0.0,5.0
 Pennsylvania,Mount Gretna borough,256.0,37.0,177.0,7.0,3.0,8.0
 Pennsylvania,Mount Gretna Heights,211.0,32.0,105.0,55.0,0.0,0.0
 Pennsylvania,Mount Holly Springs borough,1794.0,379.0,811.0,151.0,57.0,81.0
 Pennsylvania,Mount Jewett borough,928.0,229.0,331.0,126.0,9.0,62.0
 Pennsylvania,Mount Joy borough,7891.0,2036.0,3285.0,564.0,306.0,276.0
 Pennsylvania,Mount Morris,844.0,169.0,434.0,22.0,26.0,67.0
 Pennsylvania,Mount Oliver borough,3399.0,1594.0,521.0,242.0,149.0,221.0
 Pennsylvania,Mount Penn borough,3160.0,690.0,1094.0,331.0,108.0,166.0
 Pennsylvania,Mount Pleasant borough,4428.0,937.0,1742.0,606.0,53.0,405.0
 Pennsylvania,Mount Pleasant Mills,580.0,92.0,259.0,55.0,14.0,13.0
 Pennsylvania,Mount Pocono borough,3106.0,643.0,1053.0,296.0,88.0,158.0
 Pennsylvania,Mount Carmel borough,5810.0,1375.0,2152.0,563.0,139.0,649.0
 Pennsylvania,Conshohocken borough,7890.0,3528.0,2394.0,596.0,82.0,346.0
 Pennsylvania,Conway borough,2198.0,441.0,974.0,198.0,23.0,196.0
 Pennsylvania,Conyngham borough,1996.0,407.0,926.0,170.0,44.0,173.0
 Pennsylvania,Eagleville CDP (Centre County),373.0,108.0,198.0,16.0,0.0,10.0
 Pennsylvania,Eagleview,1824.0,212.0,1073.0,153.0,7.0,98.0
 Pennsylvania,Eagles Mere borough,121.0,12.0,85.0,0.0,0.0,9.0
 Pennsylvania,Eagle Lake,0.0,0.0,0.0,0.0,0.0,0.0
 Pennsylvania,Dushore borough,640.0,143.0,230.0,105.0,20.0,67.0
 Pennsylvania,Duryea borough,4935.0,804.0,2438.0,415.0,56.0,287.0
 Pennsylvania,Duquesne,5556.0,2076.0,1154.0,481.0,82.0,347.0
 Pennsylvania,Dupont borough,2711.0,765.0,1010.0,251.0,41.0,253.0
 Pennsylvania,Dunnstown,1362.0,235.0,679.0,94.0,34.0,97.0
 Pennsylvania,Dunmore borough,13810.0,4452.0,4981.0,1120.0,239.0,746.0
 Pennsylvania,Dunlo,114.0,31.0,41.0,10.0,0.0,13.0
 Pennsylvania,Dunlevy borough,378.0,64.0,147.0,58.0,8.0,32.0
 Pennsylvania,Duncansville borough,1283.0,266.0,517.0,166.0,17.0,120.0
 Pennsylvania,Duncannon borough,1598.0,345.0,551.0,218.0,37.0,153.0
 Pennsylvania,Dunbar borough,1085.0,274.0,385.0,160.0,22.0,73.0
 Pennsylvania,Dudley borough,171.0,48.0,77.0,10.0,7.0,10.0
 Pennsylvania,Duboistown borough,1195.0,274.0,571.0,110.0,7.0,81.0
 Pennsylvania,DuBois,7672.0,1866.0,3093.0,887.0,91.0,469.0
 Pennsylvania,Dublin borough,2120.0,617.0,797.0,169.0,46.0,97.0
 Pennsylvania,Dryville,627.0,221.0,233.0,52.0,0.0,33.0
 Pennsylvania,Dry Tavern,569.0,52.0,335.0,51.0,4.0,28.0
 Pennsylvania,Driftwood borough,74.0,15.0,40.0,11.0,0.0,6.0
 Pennsylvania,Drexel Hill,27999.0,7903.0,10865.0,1981.0,389.0,1448.0
 Pennsylvania,Dravosburg borough,1864.0,526.0,787.0,178.0,25.0,107.0
 Pennsylvania,Doylestown borough,8344.0,2157.0,3230.0,903.0,141.0,918.0
 Pennsylvania,Downingtown borough,7930.0,2632.0,2626.0,769.0,109.0,578.0
 Pennsylvania,Douglassville,780.0,179.0,146.0,96.0,63.0,190.0
 Pennsylvania,Eagleville CDP (Montgomery County),4726.0,2285.0,1340.0,321.0,87.0,148.0
 Pennsylvania,Earlston,1021.0,96.0,558.0,60.0,28.0,105.0
 Pennsylvania,East Bangor borough,1182.0,292.0,452.0,89.0,22.0,59.0
 Pennsylvania,East Berlin borough,1418.0,242.0,661.0,116.0,30.0,80.0
 Pennsylvania,Schubert,104.0,13.0,59.0,15.0,0.0,17.0
 Pennsylvania,Schoeneck,806.0,122.0,499.0,14.0,0.0,32.0
 Pennsylvania,Schnecksville,2774.0,537.0,1220.0,303.0,43.0,100.0
 Pennsylvania,Schlusser,5228.0,882.0,2411.0,568.0,29.0,340.0
 Pennsylvania,Schellsburg borough,325.0,95.0,164.0,13.0,4.0,20.0
 Pennsylvania,Schaefferstown,1137.0,93.0,602.0,82.0,36.0,70.0
 Pennsylvania,Scalp Level borough,801.0,187.0,341.0,51.0,23.0,65.0
 Pennsylvania,Sayre borough,5513.0,1338.0,2015.0,636.0,154.0,397.0
 Pennsylvania,Saylorsburg,334.0,65.0,144.0,91.0,0.0,17.0
 Pennsylvania,Saxton borough,738.0,211.0,230.0,91.0,5.0,45.0
 Pennsylvania,Saxonburg borough,1477.0,259.0,644.0,158.0,47.0,158.0
 Pennsylvania,Saw Creek,3455.0,976.0,1409.0,356.0,83.0,46.0
 Pennsylvania,Sankertown borough,659.0,151.0,250.0,93.0,14.0,33.0
 Pennsylvania,Dorneyville,4530.0,831.0,2687.0,245.0,0.0,213.0
 Pennsylvania,Sandy Ridge,237.0,136.0,101.0,0.0,0.0,0.0
 Pennsylvania,East Prospect borough,1139.0,255.0,393.0,75.0,10.0,45.0
 Pennsylvania,East Pittsburgh borough,1827.0,619.0,444.0,177.0,12.0,80.0
 Pennsylvania,East Petersburg borough,4518.0,870.0,2246.0,332.0,104.0,109.0
 Pennsylvania,East McKeesport borough,2140.0,565.0,739.0,221.0,51.0,193.0
 Pennsylvania,Eastlawn Gardens,3275.0,709.0,1627.0,69.0,102.0,184.0
 Pennsylvania,East Lansdowne borough,2672.0,769.0,997.0,289.0,65.0,79.0
 Pennsylvania,East Greenville borough,2968.0,629.0,1323.0,236.0,60.0,98.0
 Pennsylvania,East Freedom,1027.0,171.0,462.0,76.0,0.0,50.0
 Pennsylvania,East Earl,952.0,60.0,542.0,0.0,0.0,0.0
 Pennsylvania,East Conemaugh borough,1141.0,287.0,397.0,81.0,18.0,96.0
 Pennsylvania,East Butler borough,699.0,102.0,335.0,65.0,13.0,36.0
 Pennsylvania,East Brady borough,1053.0,229.0,408.0,99.0,16.0,106.0
 Pennsylvania,East Berwick,1922.0,358.0,1007.0,249.0,16.0,121.0
 Pennsylvania,Sandy Lake borough,642.0,147.0,267.0,68.0,15.0,32.0
 Pennsylvania,Schwenksville borough,1376.0,387.0,417.0,238.0,57.0,53.0
 Pennsylvania,Dormont borough,8555.0,3026.0,3133.0,640.0,129.0,465.0
 Pennsylvania,Donegal borough,173.0,30.0,86.0,11.0,12.0,12.0
 Pennsylvania,Rupert,179.0,50.0,80.0,24.0,3.0,7.0
 Pennsylvania,Rural Valley borough,866.0,135.0,424.0,40.0,17.0,73.0
 Pennsylvania,Russell,1242.0,192.0,708.0,75.0,9.0,95.0
 Pennsylvania,Russellton,1661.0,396.0,826.0,87.0,44.0,120.0
 Pennsylvania,Rutherford,4817.0,1279.0,1706.0,335.0,110.0,209.0
 Pennsylvania,Rutledge borough,771.0,212.0,338.0,54.0,18.0,23.0
 Pennsylvania,Saegertown borough,993.0,320.0,326.0,161.0,10.0,50.0
 Pennsylvania,St. Clair borough,2950.0,980.0,957.0,212.0,77.0,246.0
 Pennsylvania,New Schaefferstown,268.0,71.0,115.0,15.0,15.0,7.0
 Pennsylvania,New Stanton borough,2414.0,598.0,1040.0,228.0,18.0,96.0
 Pennsylvania,Newton Hamilton borough,212.0,51.0,79.0,22.0,6.0,7.0
 Pennsylvania,Newtown borough,2110.0,483.0,1014.0,186.0,43.0,98.0
 Pennsylvania,Newtown,214.0,38.0,104.0,29.0,2.0,8.0
 Pennsylvania,Newtown Grant,3709.0,744.0,1803.0,363.0,55.0,145.0
 Pennsylvania,New Tripoli,719.0,111.0,264.0,57.0,37.0,17.0
 Pennsylvania,Newville borough,1358.0,378.0,417.0,172.0,39.0,57.0
 Pennsylvania,New Washington borough,49.0,11.0,21.0,8.0,0.0,2.0
 Pennsylvania,New Wilmington borough,2377.0,1348.0,571.0,75.0,17.0,153.0
 Pennsylvania,Nicholson borough,736.0,158.0,319.0,44.0,18.0,59.0
 Pennsylvania,Nittany,568.0,184.0,178.0,35.0,39.0,51.0
 Pennsylvania,Nixon,1313.0,273.0,763.0,18.0,16.0,49.0
 Pennsylvania,Noblestown,494.0,81.0,221.0,36.0,17.0,14.0
 Pennsylvania,Norristown borough,34500.0,13021.0,8787.0,2855.0,704.0,1459.0
 Pennsylvania,Northampton borough,9895.0,2339.0,3930.0,903.0,150.0,801.0
 Pennsylvania,North Apollo borough,1419.0,316.0,589.0,97.0,78.0,76.0
 Pennsylvania,North Belle Vernon borough,1989.0,634.0,690.0,252.0,53.0,118.0
 Pennsylvania,Coopersburg borough,2309.0,481.0,1046.0,222.0,36.0,167.0
 Pennsylvania,New Salem borough,835.0,138.0,464.0,59.0,1.0,42.0
 Pennsylvania,New Salem,410.0,139.0,173.0,9.0,0.0,9.0
 Pennsylvania,Newry borough,317.0,98.0,89.0,40.0,3.0,19.0
 Pennsylvania,New Ringgold borough,287.0,50.0,134.0,35.0,1.0,15.0
 Pennsylvania,Donaldson,289.0,92.0,114.0,18.0,13.0,8.0
 Pennsylvania,Dillsburg borough,2572.0,646.0,998.0,243.0,67.0,148.0
 Pennsylvania,Dicksonville,445.0,70.0,150.0,0.0,59.0,26.0
 Pennsylvania,Dewart,1463.0,284.0,733.0,91.0,15.0,58.0
 Pennsylvania,Devon,1930.0,309.0,976.0,62.0,12.0,0.0
 Pennsylvania,DeSales University,937.0,937.0,0.0,0.0,0.0,0.0
 Pennsylvania,Derry borough,2629.0,597.0,1050.0,259.0,37.0,198.0
 Pennsylvania,Denver borough,3864.0,829.0,1723.0,423.0,30.0,109.0
 Pennsylvania,Delta borough,632.0,190.0,228.0,52.0,29.0,24.0
 Pennsylvania,Delmont borough,2657.0,487.0,1230.0,245.0,39.0,155.0
 Pennsylvania,Delaware Water Gap borough,678.0,178.0,292.0,70.0,3.0,21.0
 Pennsylvania,New Freedom borough,4542.0,738.0,2134.0,240.0,122.0,233.0
 Pennsylvania,New Freeport,84.0,37.0,31.0,4.0,2.0,4.0
 Pennsylvania,Donora borough,4697.0,1379.0,1412.0,558.0,97.0,425.0
 Pennsylvania,New Galilee borough,451.0,116.0,162.0,40.0,21.0,23.0
 Pennsylvania,New Hope borough,2519.0,748.0,952.0,301.0,24.0,110.0
 Pennsylvania,New Jerusalem,624.0,111.0,179.0,90.0,0.0,43.0
 Pennsylvania,New Kensington,12874.0,3537.0,4721.0,1353.0,142.0,929.0
 Pennsylvania,New Kingstown,342.0,55.0,185.0,31.0,0.0,10.0
 Pennsylvania,New Lebanon borough,174.0,34.0,79.0,8.0,3.0,3.0
 Pennsylvania,Newmanstown,2658.0,616.0,892.0,266.0,0.0,145.0
 Pennsylvania,New Market,623.0,151.0,192.0,49.0,34.0,52.0
 Pennsylvania,New Milford borough,891.0,210.0,331.0,72.0,37.0,45.0
 Pennsylvania,New Morgan borough,67.0,55.0,6.0,4.0,1.0,0.0
 Pennsylvania,New Oxford borough,2286.0,580.0,795.0,169.0,35.0,134.0
 Pennsylvania,New Paris borough,199.0,51.0,105.0,20.0,0.0,4.0
 Pennsylvania,New Philadelphia borough,1035.0,281.0,354.0,99.0,38.0,91.0
 Pennsylvania,Newport borough,1450.0,413.0,436.0,221.0,25.0,71.0
 Pennsylvania,New Holland borough,5408.0,1206.0,2605.0,365.0,198.0,186.0
 Pennsylvania,Dover borough,1992.0,537.0,742.0,163.0,66.0,81.0
 Pennsylvania,Gilbertsville,4926.0,1082.0,2345.0,262.0,60.0,345.0
 Pennsylvania,East Salem,243.0,16.0,117.0,17.0,0.0,9.0
 Pennsylvania,Wellersburg borough,232.0,27.0,120.0,10.0,1.0,16.0
 Pennsylvania,Weissport East,1388.0,208.0,761.0,105.0,30.0,90.0
 Pennsylvania,Weissport borough,368.0,138.0,90.0,52.0,15.0,16.0
 Pennsylvania,Weigelstown,12684.0,2573.0,5832.0,1187.0,231.0,581.0
 Pennsylvania,Weedville,611.0,101.0,341.0,24.0,12.0,36.0
 Pennsylvania,Webster,318.0,92.0,100.0,17.0,44.0,0.0
 Pennsylvania,Weatherly borough,2472.0,581.0,1093.0,136.0,38.0,323.0
 Pennsylvania,Wellsboro borough,3313.0,745.0,1447.0,281.0,60.0,233.0
 Pennsylvania,Waynesburg borough,4109.0,1959.0,1048.0,358.0,128.0,94.0
 Pennsylvania,Wayne Heights,2912.0,443.0,1262.0,208.0,113.0,135.0
 Pennsylvania,Waymart borough,1369.0,352.0,510.0,82.0,6.0,183.0
 Pennsylvania,Waverly,568.0,110.0,386.0,34.0,0.0,8.0
 Pennsylvania,Wattsburg borough,508.0,118.0,219.0,29.0,5.0,20.0
 Pennsylvania,Watsontown borough,2222.0,524.0,950.0,171.0,90.0,152.0
 Pennsylvania,Waterford borough,1374.0,289.0,573.0,160.0,29.0,78.0
 Pennsylvania,Washingtonville borough,213.0,74.0,49.0,50.0,2.0,11.0
 Pennsylvania,Waynesboro borough,10731.0,2768.0,3694.0,1141.0,304.0,701.0
 Pennsylvania,Washington Boro,704.0,193.0,298.0,77.0,31.0,26.0
 Pennsylvania,Wellsville borough,282.0,80.0,117.0,25.0,2.0,11.0
 Pennsylvania,Wescosville,5807.0,1128.0,3054.0,151.0,44.0,307.0
 Pennsylvania,Hollidaysburg borough,5812.0,1248.0,2305.0,535.0,131.0,747.0
 Pennsylvania,Holiday Pocono,510.0,111.0,201.0,42.0,29.0,49.0
 Pennsylvania,Hokendauqua,3191.0,763.0,1442.0,320.0,62.0,213.0
 Pennsylvania,Hiller,1066.0,173.0,492.0,168.0,15.0,132.0
 Pennsylvania,West Grove borough,2860.0,681.0,1050.0,222.0,130.0,92.0
 Pennsylvania,Westfield borough,1143.0,249.0,427.0,121.0,44.0,105.0
 Pennsylvania,West Falls,395.0,86.0,178.0,79.0,2.0,21.0
 Pennsylvania,Wernersville borough,2515.0,597.0,1087.0,172.0,50.0,215.0
 Pennsylvania,West Fairview,1380.0,422.0,408.0,141.0,0.0,44.0
 Pennsylvania,West Easton borough,1304.0,340.0,487.0,162.0,26.0,81.0
 Pennsylvania,West Decatur,468.0,77.0,238.0,36.0,0.0,42.0
 Pennsylvania,West Conshohocken borough,1306.0,502.0,549.0,77.0,27.0,38.0
 Pennsylvania,West Chester borough,19181.0,11541.0,3830.0,1237.0,157.0,531.0
 Pennsylvania,West Brownsville borough,861.0,152.0,344.0,116.0,45.0,94.0
 Pennsylvania,West Alexander,447.0,67.0,207.0,48.0,0.0,56.0
 Pennsylvania,Wesleyville borough,3270.0,836.0,1314.0,335.0,37.0,124.0
 Pennsylvania,West Elizabeth borough,565.0,124.0,202.0,55.0,30.0,36.0
 Pennsylvania,Homeacre-Lyndora,6979.0,1712.0,2949.0,681.0,108.0,522.0
 Pennsylvania,Washington,13642.0,5435.0,3358.0,1856.0,380.0,752.0
 Pennsylvania,Warren,9478.0,2143.0,3497.0,996.0,364.0,696.0
 Pennsylvania,Verona borough,2560.0,922.0,625.0,353.0,55.0,233.0
 Pennsylvania,Venango borough,272.0,53.0,116.0,29.0,5.0,12.0
 Pennsylvania,Van Voorhis,151.0,16.0,85.0,21.0,0.0,29.0
 Pennsylvania,Vandling borough,786.0,191.0,338.0,65.0,18.0,52.0
 Pennsylvania,Vandergrift borough,5095.0,1335.0,1624.0,435.0,165.0,453.0
 Pennsylvania,Vanderbilt borough,527.0,114.0,225.0,69.0,7.0,33.0
 Pennsylvania,Hilldale,1005.0,205.0,676.0,29.0,0.0,59.0
 Pennsylvania,Versailles borough,1682.0,555.0,436.0,210.0,66.0,189.0
 Pennsylvania,Highspire borough,2249.0,521.0,946.0,193.0,73.0,123.0
 Pennsylvania,Hickory Hills,644.0,190.0,264.0,19.0,15.0,36.0
 Pennsylvania,Hickory,776.0,152.0,307.0,105.0,0.0,38.0
 Pennsylvania,Hershey,14469.0,4994.0,5577.0,972.0,201.0,775.0
 Pennsylvania,Herndon borough,377.0,53.0,172.0,28.0,12.0,14.0
 Pennsylvania,Hermitage,16185.0,3109.0,7728.0,1167.0,294.0,1471.0
 Pennsylvania,Herminie,860.0,205.0,258.0,94.0,9.0,63.0
 Pennsylvania,Hereford,658.0,123.0,376.0,48.0,27.0,43.0
 Pennsylvania,Highland Park,1139.0,151.0,509.0,84.0,0.0,202.0
 Pennsylvania,Warrior Run borough,546.0,156.0,187.0,80.0,18.0,38.0
 Pennsylvania,Vicksburg,420.0,91.0,197.0,0.0,0.0,29.0
 Pennsylvania,Village Shires,4066.0,994.0,1573.0,349.0,67.0,434.0
 Pennsylvania,Warminster Heights,4164.0,1420.0,1155.0,354.0,96.0,205.0
 Pennsylvania,Wanamie,744.0,157.0,342.0,83.0,0.0,32.0
 Pennsylvania,Wampum borough,578.0,160.0,225.0,48.0,20.0,66.0
 Pennsylvania,Walnuttown,416.0,169.0,182.0,26.0,0.0,23.0
 Pennsylvania,Walnutport borough,2164.0,494.0,964.0,155.0,20.0,166.0
 Pennsylvania,Waller,105.0,23.0,70.0,0.0,0.0,9.0
 Pennsylvania,Wallenpaupack Lake Estates,1315.0,137.0,691.0,44.0,13.0,106.0
 Pennsylvania,Village Green-Green Ridge,7569.0,1597.0,3453.0,484.0,94.0,539.0
 Pennsylvania,Wallaceton borough,333.0,83.0,148.0,38.0,7.0,11.0
 Pennsylvania,Wakefield,657.0,175.0,269.0,28.0,16.0,11.0
 Pennsylvania,Wagner,221.0,89.0,74.0,0.0,7.0,6.0
 Pennsylvania,Vowinckel,151.0,34.0,77.0,0.0,0.0,11.0
 Pennsylvania,Volant borough,108.0,32.0,46.0,12.0,0.0,4.0
 Pennsylvania,Virginville,264.0,7.0,170.0,17.0,0.0,17.0
 Pennsylvania,Vintondale borough,395.0,94.0,175.0,27.0,1.0,37.0
 Pennsylvania,Vinco,1192.0,188.0,591.0,90.0,31.0,84.0
 Pennsylvania,Wall borough,779.0,231.0,249.0,91.0,9.0,44.0
 Pennsylvania,Hendersonville,356.0,88.0,209.0,6.0,0.0,7.0
 Pennsylvania,Homer City borough,1745.0,373.0,740.0,194.0,20.0,121.0
 Pennsylvania,Hometown,1291.0,97.0,883.0,35.0,0.0,36.0
 Pennsylvania,West Hazleton borough,4549.0,1614.0,1279.0,386.0,87.0,224.0
 Pennsylvania,West Hamburg,2020.0,431.0,718.0,285.0,38.0,255.0
 Pennsylvania,Jefferson borough (Greene County),257.0,61.0,93.0,39.0,2.0,35.0
 Pennsylvania,Jeddo borough,138.0,39.0,50.0,10.0,4.0,19.0
 Pennsylvania,Jeannette,9464.0,2780.0,3423.0,1064.0,194.0,633.0
 Pennsylvania,Jamison City,94.0,16.0,37.0,14.0,3.0,9.0
 Pennsylvania,Jamestown borough,602.0,108.0,224.0,98.0,16.0,50.0
 Pennsylvania,West Hills,1119.0,183.0,616.0,71.0,13.0,112.0
