State,City,Population,None,High School,Associates,Bachelors,Graduate
 South Dakota,Lead,3082.0,188.0,827.0,643.0,507.0,124.0
 South Dakota,La Plant,193.0,34.0,14.0,22.0,0.0,0.0
 South Dakota,Long Hollow,298.0,17.0,51.0,52.0,0.0,7.0
 South Dakota,Meadow View Addition,382.0,29.0,141.0,114.0,23.0,10.0
 South Dakota,Mellette,192.0,3.0,49.0,59.0,17.0,3.0
 South Dakota,Menno,601.0,128.0,157.0,126.0,64.0,30.0
 South Dakota,Norris,165.0,13.0,45.0,9.0,0.0,3.0
 South Dakota,Nisland,328.0,22.0,105.0,63.0,14.0,5.0
 South Dakota,New Witten,57.0,5.0,20.0,15.0,12.0,0.0
 South Dakota,New Underwood,543.0,24.0,159.0,161.0,55.0,15.0
 South Dakota,New Holland,38.0,19.0,19.0,0.0,0.0,0.0
 South Dakota,Newell,721.0,55.0,201.0,148.0,70.0,23.0
 South Dakota,New Effington,197.0,17.0,68.0,45.0,5.0,1.0
 South Dakota,Naples,28.0,2.0,6.0,1.0,1.0,0.0
 South Dakota,Murdo,393.0,29.0,119.0,101.0,54.0,9.0
 South Dakota,Mount Vernon,541.0,26.0,121.0,114.0,60.0,11.0
 South Dakota,Mound City,71.0,11.0,42.0,7.0,9.0,2.0
 South Dakota,Morristown,45.0,6.0,15.0,16.0,4.0,0.0
 South Dakota,Morningside,72.0,23.0,32.0,4.0,0.0,0.0
 South Dakota,Montrose,469.0,28.0,119.0,84.0,57.0,11.0
 South Dakota,Monroe,162.0,15.0,31.0,37.0,12.0,2.0
 South Dakota,Mobridge,3302.0,285.0,851.0,739.0,437.0,120.0
 South Dakota,Mitchell,15543.0,982.0,2637.0,3599.0,1896.0,824.0
 South Dakota,Mission Hill,245.0,12.0,61.0,51.0,8.0,10.0
 South Dakota,Mission,1211.0,98.0,108.0,211.0,73.0,63.0
 South Dakota,Milltown,11.0,0.0,0.0,0.0,6.0,5.0
 South Dakota,Miller,1537.0,159.0,324.0,366.0,194.0,69.0
 South Dakota,Milbank,3269.0,179.0,958.0,656.0,335.0,50.0
 South Dakota,Midland,152.0,10.0,60.0,24.0,7.0,4.0
 South Dakota,Langford,395.0,29.0,79.0,67.0,59.0,18.0
 South Dakota,Lane,90.0,10.0,29.0,8.0,7.0,0.0
 South Dakota,Lake Preston,581.0,35.0,176.0,145.0,40.0,17.0
 South Dakota,Keystone,318.0,34.0,58.0,89.0,20.0,14.0
 South Dakota,Lake Norden,586.0,34.0,148.0,126.0,48.0,20.0
 South Dakota,Lake Madison,859.0,25.0,231.0,198.0,213.0,82.0
 South Dakota,Lake City,32.0,3.0,3.0,20.0,2.0,0.0
 South Dakota,Lake Andes,874.0,62.0,176.0,149.0,53.0,18.0
 South Dakota,La Bolt,101.0,4.0,28.0,15.0,14.0,1.0
 South Dakota,Kyle,983.0,133.0,91.0,153.0,28.0,9.0
 South Dakota,Kranzburg,157.0,7.0,42.0,45.0,14.0,0.0
 South Dakota,Kimball,549.0,52.0,163.0,119.0,52.0,4.0
 South Dakota,Kidder,0.0,0.0,0.0,0.0,0.0,0.0
 South Dakota,Kennebec,326.0,8.0,99.0,65.0,25.0,15.0
 South Dakota,Kaylor,77.0,0.0,54.0,7.0,0.0,16.0
 South Dakota,Lake Poinsett,441.0,10.0,113.0,109.0,81.0,61.0
 Tennessee,Grand Junction,446.0,64.0,144.0,85.0,15.0,12.0
 Tennessee,Graball,196.0,6.0,87.0,23.0,6.0,8.0
 Tennessee,Gordonsville,1444.0,135.0,502.0,206.0,52.0,46.0
 Tennessee,Fairfield Glade,8216.0,338.0,2124.0,2260.0,1582.0,1303.0
 Tennessee,Gleason,1428.0,210.0,359.0,181.0,111.0,40.0
 Tennessee,Gilt Edge,535.0,63.0,146.0,92.0,22.0,11.0
 Tennessee,Gray,1811.0,121.0,386.0,377.0,307.0,122.0
 Tennessee,Goodlettsville,16672.0,1354.0,3838.0,3703.0,2141.0,1156.0
 Tennessee,Graysville,1934.0,394.0,541.0,272.0,30.0,7.0
 Tennessee,Grimsley,1373.0,247.0,494.0,190.0,31.0,15.0
 Tennessee,Greenbrier,6611.0,519.0,1626.0,1361.0,537.0,318.0
 Tennessee,Greeneville,15031.0,1936.0,3466.0,2754.0,1261.0,925.0
 Tennessee,Greenfield,2262.0,272.0,542.0,386.0,138.0,82.0
 Tennessee,Green Hill,6741.0,209.0,1449.0,1588.0,1130.0,344.0
 Tennessee,Gibson,356.0,36.0,69.0,69.0,21.0,10.0
 Tennessee,Gruetli-Laager,1966.0,317.0,554.0,306.0,72.0,29.0
 Tennessee,Guys,504.0,68.0,146.0,73.0,26.0,37.0
 Tennessee,Halls,2547.0,330.0,659.0,414.0,96.0,46.0
 Tennessee,Greenback,1021.0,122.0,255.0,245.0,53.0,11.0
 Tennessee,Germantown,39262.0,668.0,2645.0,6015.0,10812.0,7358.0
 Tennessee,Gadsden,458.0,61.0,153.0,77.0,27.0,21.0
 Tennessee,Gates,792.0,85.0,187.0,146.0,8.0,12.0
 Tennessee,Fairmount,2984.0,30.0,374.0,380.0,559.0,420.0
 Tennessee,Fairview,8121.0,673.0,1559.0,1521.0,1012.0,408.0
 Tennessee,Fall Branch,1557.0,106.0,393.0,429.0,126.0,58.0
 Tennessee,Falling Water,1277.0,111.0,207.0,364.0,173.0,141.0
 Tennessee,Farragut,21374.0,365.0,1703.0,3199.0,4814.0,4214.0
 Tennessee,Fayetteville,7060.0,947.0,1880.0,1095.0,566.0,215.0
 Tennessee,Fincastle,1315.0,212.0,334.0,247.0,131.0,30.0
 Tennessee,Finger,376.0,63.0,98.0,40.0,18.0,14.0
 Tennessee,Gatlinburg,4099.0,539.0,1005.0,1116.0,381.0,203.0
 Tennessee,Flat Top Mountain,331.0,8.0,89.0,142.0,33.0,5.0
 Tennessee,Forest Hills,4969.0,24.0,311.0,500.0,1484.0,1207.0
 Tennessee,Franklin,68549.0,2458.0,6406.0,10356.0,16167.0,9568.0
 Tennessee,Friendship,775.0,112.0,164.0,115.0,19.0,3.0
 Tennessee,Friendsville,912.0,86.0,297.0,169.0,57.0,25.0
 Tennessee,Gainesboro,962.0,208.0,264.0,108.0,42.0,24.0
 Tennessee,Gallatin,32518.0,3196.0,6473.0,6926.0,3063.0,1788.0
 Tennessee,Gallaway,828.0,150.0,259.0,84.0,14.0,14.0
 Tennessee,Garland,310.0,19.0,88.0,63.0,30.0,9.0
 Tennessee,Fairgarden,347.0,0.0,258.0,18.0,14.0,0.0
 Tennessee,Fairfield,271.0,110.0,37.0,21.0,0.0,0.0
 Tennessee,Trenton,4188.0,778.0,911.0,822.0,233.0,106.0
 Tennessee,Etowah,3493.0,402.0,963.0,814.0,134.0,98.0
 Tennessee,Dover,1894.0,193.0,496.0,273.0,159.0,115.0
 Tennessee,Dodson Branch,1342.0,185.0,532.0,268.0,9.0,25.0
 Tennessee,Dickson,14951.0,1543.0,4233.0,2368.0,943.0,551.0
 Tennessee,Decherd,2703.0,417.0,732.0,410.0,96.0,52.0
 Tennessee,Decaturville,983.0,186.0,315.0,133.0,39.0,23.0
 Tennessee,Decatur,1523.0,172.0,519.0,327.0,51.0,28.0
 Tennessee,Dayton,7355.0,1277.0,1748.0,1240.0,237.0,192.0
 Tennessee,Darden,364.0,58.0,72.0,62.0,10.0,9.0
 Tennessee,Dowelltown,355.0,35.0,95.0,64.0,31.0,10.0
 Tennessee,Dandridge,2860.0,362.0,656.0,562.0,247.0,160.0
 Tennessee,Cumberland City,353.0,32.0,100.0,46.0,20.0,14.0
 Tennessee,Crump,1166.0,202.0,405.0,170.0,52.0,8.0
 Tennessee,Crossville,11245.0,1515.0,2388.0,2044.0,916.0,396.0
 Tennessee,Cross Plains,1928.0,182.0,456.0,439.0,125.0,49.0
 Tennessee,Crab Orchard,786.0,170.0,220.0,91.0,22.0,6.0
 Tennessee,Cowan,1436.0,298.0,402.0,225.0,75.0,27.0
 Tennessee,Covington,9036.0,1232.0,2409.0,1447.0,446.0,268.0
 Tennessee,Cottontown,439.0,24.0,110.0,127.0,8.0,34.0
 Tennessee,Cumberland Gap,427.0,35.0,35.0,40.0,79.0,51.0
 Tennessee,Eva,191.0,50.0,79.0,13.0,15.0,7.0
 Tennessee,Doyle,474.0,66.0,223.0,39.0,4.0,13.0
 Tennessee,Ducktown,411.0,120.0,126.0,85.0,17.0,9.0
 Tennessee,Harriman,6267.0,926.0,1429.0,1576.0,326.0,215.0
 Tennessee,Ethridge,613.0,63.0,181.0,106.0,36.0,2.0
 Tennessee,Estill Springs,2142.0,217.0,591.0,495.0,193.0,46.0
 Tennessee,Erwin,6028.0,875.0,1720.0,1161.0,337.0,207.0
 Tennessee,Erin,1346.0,269.0,320.0,229.0,60.0,28.0
 Tennessee,Enville,203.0,34.0,47.0,67.0,6.0,5.0
 Tennessee,Englewood,1869.0,274.0,554.0,324.0,51.0,19.0
 Tennessee,Elkton,633.0,80.0,206.0,77.0,64.0,31.0
 Tennessee,Dresden,2924.0,417.0,877.0,350.0,254.0,158.0
 Tennessee,Elizabethton,14058.0,1817.0,3124.0,3070.0,1222.0,794.0
 Tennessee,Eastview,885.0,89.0,266.0,194.0,48.0,25.0
 Tennessee,East Ridge,21275.0,2131.0,4577.0,4888.0,1981.0,897.0
 Tennessee,East Cleveland,1612.0,273.0,319.0,352.0,32.0,10.0
 Tennessee,Eagleville,714.0,54.0,196.0,97.0,77.0,48.0
 Tennessee,Eagleton Village,4360.0,580.0,1179.0,996.0,269.0,108.0
 Tennessee,Dyersburg,16932.0,1924.0,4254.0,2486.0,1699.0,941.0
 Tennessee,Dyer,2330.0,288.0,794.0,432.0,147.0,38.0
 Tennessee,Dunlap,5022.0,928.0,1333.0,1044.0,235.0,200.0
 Tennessee,Elgin,261.0,28.0,155.0,24.0,0.0,2.0
 Tennessee,Cottage Grove,89.0,8.0,35.0,25.0,2.0,0.0
 Tennessee,Harrison,7601.0,605.0,1980.0,1948.0,719.0,499.0
 Tennessee,Hartsville/Trousdale,7884.0,1135.0,2278.0,1148.0,351.0,413.0
 Tennessee,Medina,3944.0,169.0,570.0,804.0,521.0,236.0
 Tennessee,Maynardville,2425.0,398.0,643.0,326.0,101.0,29.0
 Tennessee,Maury City,665.0,118.0,198.0,105.0,27.0,6.0
 Tennessee,Mason,1384.0,266.0,389.0,172.0,56.0,14.0
 Tennessee,Mascot,2666.0,300.0,755.0,549.0,168.0,57.0
 Tennessee,Maryville,27993.0,1887.0,4709.0,5269.0,4013.0,2438.0
 Tennessee,Martin,11199.0,527.0,1546.0,1789.0,948.0,550.0
 Tennessee,Manchester,10298.0,1231.0,2740.0,1839.0,799.0,410.0
 Tennessee,Madisonville,4743.0,633.0,1181.0,948.0,103.0,116.0
 Tennessee,McMinnville,13651.0,2242.0,3710.0,2062.0,731.0,439.0
 Tennessee,McLemoresville,325.0,33.0,91.0,70.0,19.0,11.0
 Tennessee,McKenzie,5551.0,754.0,1075.0,826.0,408.0,298.0
 Tennessee,McEwen,1812.0,243.0,540.0,329.0,114.0,69.0
 Tennessee,Lynnville,334.0,51.0,98.0,45.0,28.0,5.0
 Tennessee,Lyles,593.0,84.0,289.0,50.0,60.0,0.0
 Tennessee,Medon,238.0,39.0,52.0,63.0,19.0,0.0
 Tennessee,Luttrell,880.0,203.0,260.0,134.0,13.0,14.0
 Tennessee,Memphis,657167.0,67804.0,123564.0,120727.0,65761.0,39176.0
 Tennessee,Middleton,647.0,37.0,167.0,118.0,54.0,20.0
 Tennessee,Moscow,626.0,98.0,215.0,61.0,33.0,4.0
 Tennessee,Morristown,29247.0,4485.0,7473.0,4478.0,1954.0,1132.0
 Tennessee,Morrison,613.0,124.0,165.0,68.0,19.0,16.0
 Tennessee,Mooresburg,966.0,132.0,295.0,259.0,0.0,0.0
 Tennessee,Monterey,2863.0,507.0,946.0,256.0,178.0,31.0
 Tennessee,Monteagle,1436.0,170.0,418.0,259.0,136.0,76.0
 Tennessee,Tracy City,1440.0,310.0,361.0,216.0,47.0,51.0
 Tennessee,Mitchellville,153.0,34.0,56.0,24.0,2.0,1.0
 Tennessee,Minor Hill,615.0,74.0,193.0,78.0,42.0,5.0
 Tennessee,Millington,11113.0,865.0,2612.0,2650.0,858.0,583.0
 Tennessee,Millersville,6579.0,524.0,1597.0,1684.0,512.0,231.0
 Tennessee,Milledgeville,204.0,49.0,70.0,49.0,2.0,3.0
 Tennessee,Milan,7817.0,713.0,1981.0,1653.0,570.0,271.0
 Tennessee,Midtown,1669.0,240.0,363.0,313.0,131.0,71.0
 Tennessee,Middle Valley,12235.0,1012.0,2711.0,2951.0,1395.0,802.0
 Tennessee,Michie,622.0,135.0,216.0,106.0,21.0,12.0
 Tennessee,Mosheim,2632.0,423.0,800.0,470.0,95.0,47.0
 Tennessee,Louisville,4092.0,346.0,807.0,914.0,541.0,380.0
 Tennessee,Loretto,2092.0,248.0,681.0,400.0,151.0,109.0
 Tennessee,Lafayette,4819.0,1073.0,1408.0,544.0,184.0,145.0
 Tennessee,Knoxville,183066.0,14259.0,33577.0,34763.0,20961.0,13319.0
 Tennessee,Kingston Springs,2767.0,146.0,465.0,651.0,350.0,199.0
 Tennessee,Kingston,5865.0,508.0,1453.0,1477.0,629.0,265.0
 Tennessee,Kingsport,52898.0,4704.0,13051.0,10580.0,5610.0,4003.0
 Tennessee,Kimball,1392.0,171.0,370.0,238.0,116.0,61.0
 Tennessee,Kenton,1100.0,148.0,451.0,191.0,54.0,13.0
 Tennessee,Jonesborough,5189.0,566.0,1176.0,986.0,661.0,414.0
 Tennessee,Johnson City,64978.0,4479.0,10179.0,10658.0,9649.0,6801.0
 Tennessee,Jellico,2391.0,581.0,653.0,334.0,113.0,101.0
 Tennessee,Jefferson City,8396.0,902.0,1795.0,1423.0,741.0,315.0
 Tennessee,Jasper,3278.0,408.0,828.0,621.0,325.0,151.0
 Tennessee,Jamestown,1816.0,422.0,450.0,254.0,118.0,16.0
 Tennessee,Jackson,67161.0,5318.0,13315.0,11879.0,7996.0,4048.0
 Tennessee,Jacksboro,1981.0,319.0,677.0,347.0,141.0,67.0
 Tennessee,La Follette,7218.0,1531.0,1893.0,1287.0,312.0,103.0
 Tennessee,Loudon,5653.0,1006.0,1184.0,908.0,211.0,185.0
 Tennessee,La Grange,99.0,14.0,21.0,21.0,23.0,10.0
 Tennessee,Lakeland,12556.0,413.0,1926.0,2282.0,2122.0,1419.0
 Tennessee,Lookout Mountain,1871.0,5.0,68.0,214.0,597.0,451.0
 Tennessee,Lone Oak,971.0,202.0,247.0,234.0,57.0,60.0
 Tennessee,Lobelville,957.0,146.0,274.0,144.0,51.0,28.0
 Tennessee,Livingston,4067.0,698.0,998.0,668.0,167.0,169.0
 Tennessee,Linden,948.0,174.0,289.0,154.0,23.0,27.0
 Tennessee,Liberty,267.0,43.0,102.0,21.0,21.0,4.0
 Tennessee,Lexington,7802.0,977.0,1713.0,1640.0,621.0,256.0
 Tennessee,Lewisburg,11321.0,1832.0,3208.0,1850.0,524.0,192.0
 Tennessee,Lenoir City,8943.0,1471.0,1978.0,1383.0,407.0,204.0
 Tennessee,Lebanon,28638.0,3442.0,6736.0,4466.0,2899.0,1425.0
 Tennessee,Lawrenceburg,10487.0,1730.0,2746.0,1913.0,503.0,352.0
 Tennessee,La Vergne,34081.0,2760.0,7732.0,5712.0,2860.0,1046.0
 Tennessee,Lakewood Park,783.0,127.0,147.0,109.0,19.0,0.0
 Tennessee,Lake Tansi,3972.0,374.0,1106.0,930.0,338.0,172.0
 Tennessee,Lakesite,1912.0,140.0,348.0,446.0,312.0,97.0
 Tennessee,Lake City,1812.0,403.0,553.0,215.0,41.0,9.0
 Tennessee,Mountain City,2543.0,422.0,703.0,598.0,145.0,99.0
 Tennessee,Mount Carmel,5441.0,571.0,1650.0,1090.0,414.0,87.0
 Tennessee,Mount Juliet,28395.0,1119.0,4559.0,5681.0,4616.0,1973.0
 Tennessee,Ramer,317.0,34.0,116.0,47.0,13.0,13.0
 Tennessee,Puryear,677.0,90.0,277.0,114.0,19.0,24.0
 Tennessee,Pulaski,7648.0,1109.0,1910.0,1204.0,499.0,278.0
 Tennessee,Powells Crossroads,1359.0,134.0,437.0,290.0,80.0,34.0
 Tennessee,Portland,11963.0,1297.0,2783.0,2411.0,684.0,253.0
 Tennessee,Pleasant View,4215.0,305.0,849.0,668.0,602.0,236.0
 Tennessee,Pleasant Hill,492.0,98.0,118.0,69.0,86.0,61.0
 Tennessee,Plainview,1851.0,266.0,656.0,264.0,90.0,39.0
 Tennessee,Pittman Center,423.0,61.0,104.0,96.0,49.0,28.0
 Tennessee,Piperton,1709.0,96.0,324.0,350.0,349.0,165.0
 Tennessee,Pine Crest,2330.0,238.0,590.0,424.0,313.0,130.0
 Tennessee,Pikeville,2018.0,349.0,516.0,317.0,83.0,63.0
 Tennessee,Pigeon Forge,6039.0,930.0,1670.0,889.0,327.0,442.0
 Tennessee,Philadelphia,1020.0,187.0,285.0,126.0,28.0,22.0
 Tennessee,Petros,473.0,95.0,223.0,89.0,0.0,0.0
 Tennessee,Red Bank,11793.0,824.0,2563.0,2602.0,1491.0,734.0
 Tennessee,Petersburg,698.0,103.0,240.0,62.0,13.0,21.0
 Tennessee,Iron City,208.0,21.0,79.0,26.0,0.0,0.0
 Tennessee,Huntland,723.0,124.0,237.0,132.0,41.0,9.0
 Tennessee,Helenwood,686.0,38.0,330.0,119.0,67.0,0.0
 Tennessee,Henderson,6474.0,720.0,947.0,915.0,242.0,274.0
 Tennessee,Hendersonville,54168.0,2299.0,10946.0,11801.0,8444.0,3769.0
 Tennessee,Henning,879.0,287.0,252.0,122.0,12.0,3.0
 Tennessee,Henry,545.0,113.0,156.0,42.0,14.0,7.0
 Tennessee,Hickory Valley,211.0,55.0,95.0,15.0,6.0,3.0
 Tennessee,Hillsboro,305.0,17.0,45.0,117.0,27.0,10.0
 Tennessee,Hohenwald,3699.0,485.0,1265.0,496.0,190.0,101.0
 Tennessee,Hollow Rock,633.0,84.0,185.0,101.0,25.0,12.0
 Tennessee,Hopewell,1922.0,109.0,494.0,518.0,234.0,195.0
 Tennessee,Hornbeak,392.0,52.0,144.0,74.0,15.0,1.0
 Tennessee,Hornsby,309.0,34.0,74.0,58.0,15.0,0.0
 Tennessee,Humboldt,8325.0,1134.0,2145.0,2083.0,447.0,202.0
 Tennessee,Hunter,1684.0,133.0,526.0,308.0,195.0,39.0
 Tennessee,Huntingdon,3962.0,773.0,1151.0,690.0,92.0,108.0
 Tennessee,Huntsville,1401.0,303.0,383.0,216.0,60.0,36.0
 Tennessee,Pelham,428.0,6.0,142.0,90.0,75.0,5.0
 Tennessee,Pegram,2166.0,199.0,548.0,486.0,229.0,75.0
 Tennessee,Parsons,2542.0,363.0,693.0,526.0,84.0,53.0
 Tennessee,Nolensville,6361.0,112.0,495.0,975.0,1383.0,721.0
 Tennessee,Niota,875.0,113.0,237.0,104.0,81.0,23.0
 Tennessee,New Union,1801.0,93.0,463.0,402.0,132.0,112.0
 Tennessee,New Tazewell,2984.0,687.0,1002.0,480.0,169.0,37.0
 Tennessee,Newport,6874.0,1059.0,1982.0,1451.0,260.0,158.0
 Tennessee,New Market,1418.0,204.0,408.0,270.0,77.0,77.0
 Tennessee,New Johnsonville,1960.0,163.0,667.0,338.0,195.0,41.0
 Tennessee,New Hope,961.0,123.0,254.0,163.0,47.0,29.0
 Tennessee,New Deal,352.0,49.0,114.0,43.0,5.0,0.0
 Tennessee,Newbern,3314.0,385.0,1004.0,534.0,100.0,122.0
 Tennessee,Nashville-Davidson metropolitan government (balance),634512.0,55463.0,104315.0,111753.0,100002.0,57470.0
 Tennessee,Murfreesboro,117983.0,5750.0,15738.0,21757.0,18652.0,8457.0
 Tennessee,Munford,6044.0,254.0,1347.0,1552.0,277.0,185.0
 Tennessee,Mowbray Mountain,1537.0,251.0,370.0,322.0,107.0,93.0
 Tennessee,Mount Pleasant,4657.0,606.0,1122.0,988.0,308.0,196.0
 Tennessee,Normandy,79.0,16.0,25.0,11.0,9.0,0.0
 Tennessee,Norris,2036.0,103.0,339.0,336.0,405.0,347.0
 Tennessee,Oakdale,198.0,23.0,58.0,38.0,1.0,4.0
 Tennessee,Oak Grove CDP (Sumner County),245.0,15.0,44.0,43.0,15.0,21.0
 Tennessee,Parrottsville,274.0,37.0,106.0,38.0,8.0,1.0
 Tennessee,Parker's Crossroads,310.0,65.0,85.0,64.0,28.0,4.0
 Tennessee,Park City,2734.0,230.0,726.0,343.0,341.0,88.0
 Tennessee,Paris,10166.0,1315.0,3240.0,1342.0,538.0,349.0
 Tennessee,Palmer,695.0,149.0,260.0,68.0,10.0,0.0
 Tennessee,Orme,125.0,27.0,33.0,39.0,0.0,3.0
 Tennessee,Orlinda,1016.0,97.0,281.0,165.0,78.0,23.0
 Tennessee,Harrogate,4355.0,370.0,1011.0,723.0,510.0,302.0
 Tennessee,Ooltewah,323.0,27.0,47.0,101.0,71.0,47.0
 Tennessee,Olivet,1413.0,159.0,428.0,246.0,117.0,52.0
 Tennessee,Oliver Springs,3767.0,357.0,1037.0,721.0,139.0,171.0
 Tennessee,Obion,1071.0,141.0,337.0,172.0,60.0,19.0
 Tennessee,Oak Ridge,29310.0,1657.0,4768.0,5855.0,4105.0,3989.0
 Tennessee,Oakland,7106.0,299.0,1492.0,1920.0,1158.0,392.0
 Tennessee,Oak Hill,4658.0,59.0,245.0,546.0,1444.0,1117.0
 Tennessee,Oak Grove CDP (Washington County),5099.0,345.0,1312.0,1037.0,518.0,164.0
 Tennessee,Oneida,3730.0,368.0,953.0,594.0,205.0,222.0
 Tennessee,Cornersville,1315.0,127.0,344.0,288.0,101.0,37.0
 Tennessee,Flintville,614.0,107.0,308.0,61.0,15.0,0.0
 Tennessee,Coopertown,4343.0,227.0,1030.0,1094.0,259.0,248.0
 Tennessee,Bruceton,1641.0,254.0,486.0,218.0,124.0,26.0
 Tennessee,Clarksburg,395.0,58.0,135.0,46.0,18.0,14.0
 Tennessee,Clarkrange,701.0,69.0,197.0,164.0,14.0,29.0
 Tennessee,Church Hill,6725.0,624.0,2016.0,1345.0,579.0,241.0
 Tennessee,Christiana,2781.0,183.0,866.0,358.0,192.0,222.0
 Tennessee,Chesterfield,366.0,40.0,131.0,67.0,0.0,11.0
 Tennessee,Chattanooga,174483.0,17431.0,32164.0,36198.0,20258.0,11809.0
 Tennessee,Charlotte,1577.0,389.0,424.0,226.0,65.0,6.0
 Tennessee,Charleston,834.0,106.0,172.0,183.0,25.0,15.0
 Tennessee,Chapel Hill,1573.0,135.0,396.0,300.0,149.0,49.0
 Tennessee,Central,2258.0,482.0,638.0,337.0,171.0,70.0
 Tennessee,Centerville,3572.0,609.0,890.0,626.0,280.0,283.0
 Tennessee,Centertown,249.0,15.0,70.0,71.0,12.0,10.0
 Tennessee,Adams,840.0,77.0,175.0,227.0,74.0,12.0
 Tennessee,Adamsville,2306.0,510.0,635.0,287.0,211.0,66.0
 Tennessee,Alamo,2281.0,378.0,611.0,431.0,119.0,44.0
 Tennessee,Alcoa,8737.0,762.0,2015.0,2022.0,864.0,287.0
 Tennessee,Alexandria,988.0,88.0,293.0,231.0,30.0,14.0
 Tennessee,Algood,3581.0,445.0,1006.0,633.0,264.0,130.0
 Tennessee,Allardt,610.0,91.0,214.0,110.0,49.0,16.0
 Tennessee,Altamont,1174.0,311.0,397.0,94.0,24.0,8.0
 Tennessee,Andersonville,347.0,68.0,118.0,42.0,29.0,27.0
 Tennessee,Apison,2505.0,104.0,552.0,561.0,431.0,196.0
 Tennessee,Ardmore,1182.0,156.0,380.0,213.0,84.0,33.0
 Tennessee,Arlington,11635.0,380.0,1169.0,2417.0,1620.0,844.0
 Tennessee,Townsend,426.0,21.0,127.0,139.0,52.0,37.0
 Tennessee,Ashland City,4650.0,439.0,963.0,1094.0,436.0,165.0
 Tennessee,Toone,443.0,50.0,163.0,92.0,13.0,7.0
 Tennessee,Three Way,1641.0,86.0,364.0,420.0,241.0,167.0
 Tennessee,Sneedville,1309.0,236.0,323.0,189.0,61.0,23.0
 Tennessee,Soddy-Daisy,13158.0,1484.0,3521.0,2701.0,998.0,717.0
 Tennessee,Somerville,3115.0,425.0,789.0,426.0,249.0,211.0
 Tennessee,South Carthage,1487.0,209.0,525.0,245.0,43.0,19.0
 Tennessee,South Cleveland,6458.0,870.0,1769.0,1397.0,346.0,268.0
 Tennessee,South Fulton,2448.0,279.0,750.0,411.0,156.0,107.0
 Tennessee,South Pittsburg,3107.0,356.0,625.0,765.0,210.0,103.0
 Tennessee,Sparta,5074.0,749.0,1415.0,1100.0,160.0,174.0
 Tennessee,Spencer,1726.0,280.0,645.0,191.0,60.0,75.0
 Tennessee,Spring City,2248.0,358.0,617.0,400.0,93.0,73.0
 Tennessee,Springfield,16639.0,2209.0,4342.0,2782.0,1009.0,544.0
 Tennessee,Spring Hill,32831.0,517.0,4043.0,6405.0,6313.0,2313.0
 Tennessee,Spurgeon,3961.0,234.0,1053.0,966.0,332.0,168.0
 Tennessee,Stanton,396.0,48.0,115.0,61.0,0.0,6.0
 Tennessee,Stantonville,291.0,53.0,133.0,24.0,8.0,6.0
 Tennessee,Summertown,721.0,100.0,172.0,171.0,13.0,18.0
 Tennessee,Sunbright,454.0,30.0,183.0,72.0,26.0,7.0
 Tennessee,Surgoinsville,1986.0,238.0,615.0,383.0,84.0,73.0
 Tennessee,Sweetwater,5872.0,924.0,1706.0,970.0,424.0,283.0
 Tennessee,Tazewell,2293.0,398.0,700.0,286.0,107.0,76.0
 Tennessee,Telford,810.0,146.0,206.0,225.0,41.0,0.0
 Tennessee,Tellico Plains,820.0,186.0,244.0,128.0,26.0,18.0
 Tennessee,Tellico Village,6136.0,0.0,1139.0,1093.0,2232.0,1471.0
 Tennessee,Tennessee Ridge,1459.0,211.0,415.0,222.0,80.0,43.0
 Tennessee,Thompson's Station,2862.0,56.0,412.0,478.0,583.0,267.0
 Tennessee,Tiptonville,4396.0,1022.0,1562.0,585.0,213.0,46.0
 Tennessee,Athens,13634.0,1365.0,3102.0,2364.0,1255.0,787.0
 Tennessee,Atoka,8845.0,453.0,1719.0,2327.0,800.0,468.0
 Tennessee,Atwood,905.0,163.0,293.0,187.0,51.0,14.0
 Tennessee,Wildwood,1314.0,78.0,230.0,357.0,88.0,104.0
 Tennessee,Whitwell,1978.0,473.0,548.0,264.0,45.0,19.0
 Tennessee,Whiteville,4568.0,1274.0,1683.0,696.0,87.0,10.0
 Tennessee,White Pine,2274.0,405.0,571.0,401.0,41.0,67.0
 Tennessee,White House,10810.0,446.0,2018.0,2297.0,1406.0,531.0
 Tennessee,White Bluff,3299.0,389.0,1016.0,699.0,156.0,132.0
 Tennessee,Benton,1897.0,299.0,479.0,326.0,72.0,38.0
 Tennessee,Berry Hill,668.0,45.0,118.0,83.0,214.0,94.0
 Tennessee,Bethel Springs,772.0,108.0,170.0,152.0,36.0,13.0
 Tennessee,Bethpage,309.0,25.0,146.0,105.0,7.0,0.0
 Tennessee,Big Sandy,533.0,106.0,213.0,88.0,8.0,9.0
 Tennessee,Blaine,1943.0,259.0,592.0,317.0,114.0,52.0
 Tennessee,Bloomingdale,9730.0,1255.0,3251.0,1968.0,439.0,171.0
 Tennessee,Blountville,2364.0,437.0,749.0,538.0,178.0,91.0
 Tennessee,Bluff City,1863.0,176.0,394.0,453.0,169.0,48.0
 Tennessee,Bolivar,5219.0,790.0,1530.0,861.0,245.0,187.0
 Tennessee,Bon Aqua Junction,994.0,212.0,422.0,91.0,15.0,11.0
 Tennessee,Bowman,301.0,60.0,72.0,66.0,0.0,0.0
 Tennessee,Braden,259.0,45.0,70.0,55.0,30.0,8.0
 Tennessee,Bradford,1295.0,124.0,391.0,196.0,92.0,54.0
